#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="BMT_RatesPrior.s:site" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:site" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:site" modelIndicator="@BMT_ModelIndicator.s:site" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:site" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:site" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:site" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:site" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:site" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:sitex" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:site" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:site" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:site" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.5" name="distr">
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:site" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:site" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:site" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:site" name="distribution" x="@BMT_frequencies.s:site">
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:site" hasInvariantSites="@hasInvariableSites.s:site" id="BEASTModelTest.s:site" proportionInvariant="@BMT_ProportionInvariable.s:site" shape="@BMT_gammaShape.s:site" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:site">
#                <parameter estimate="false" id="BMT_mutationRate.s:site" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" siteModel="@BEASTModelTest.s:site" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" siteModel="@BEASTModelTest.s:site" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" siteModel="@BEASTModelTest.s:site" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.height	Tree.treeLength	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
0	-9212.40550694168	-9204.931150944803	-7.474355996877508	-2234.2012472856245	-1748.1595708421564	-3654.483705852157	-1568.086626964866	2.0119856100301607	5.874246195733096	-5.874246195733096	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	0.25	0.25	0.25	0.25
5000	-5791.793361110392	-5796.9535143682115	5.160153257819799	-1407.1957507250263	-1019.0356873263806	-2389.6830400069734	-981.0390363098302	0.33435662548746636	1.911864435889844	7.956071475355523	7.182723047101588	0.5731259940214153	1.5379922374181494	0.5731259940214153	0.10273212957381164	3.110291515391397	0.10273212957381164	121343	9	0.8460099536082623	0.15158163526317223	1	1	0.15158163526317223	0.8460099536082623	0	0.27652579021597756	0.30385643278944985	0.20269310833566684	0.21692466865890572
10000	-5767.131821302821	-5771.173374242762	4.041552939941275	-1403.0477887295278	-1019.8410173553805	-2372.568362670481	-975.7162054873737	0.35968172388929504	2.048793401086602	7.445920767228474	5.847000105960804	0.5573389545782965	1.451317875778653	0.5573389545782965	0.13104799545495552	3.2798816492248184	0.02307457038498091	121345	10	0.5029220978262028	0.04591756379067771	1	0	0.0	0.5029220978262028	0	0.29486881474277044	0.3053930114737436	0.18300572903825266	0.21673244474523323
15000	-5753.197783754022	-5755.307444312246	2.109660558224407	-1401.2842879649509	-1026.2091371340025	-2352.1677712170153	-975.646247996277	0.41451342342804154	2.365001649990393	5.5148347832271485	6.00846119812442	0.42209155810552323	1.4732348856351667	0.42209155810552323	0.043356231653808724	3.4152424271727893	0.22398333932718947	121345	10	0.47089272233319934	0.04591756379067771	1	0	0.0	0.47089272233319934	0	0.31487623051383196	0.3072132576714539	0.15889311487271543	0.2190173969419986
20000	-5738.091584328581	-5739.698628495162	1.6070441665803468	-1395.4676790842	-1019.188572056021	-2352.9142770272374	-972.128100327703	0.48700208366596354	2.57217318868416	4.914020520125548	4.779400419802923	0.3891138052726856	1.6367170454142272	0.3891138052726856	0.10370993069690577	3.3884257177524533	0.09291969559104367	121345	10	0.4178753610596448	0.04591756379067771	1	0	0.0	0.4178753610596448	0	0.32863050874819766	0.3019236974964258	0.13786879983973796	0.2315769939156385
25000	-5716.920096698172	-5719.945166156942	3.0250694587699334	-1395.704957668671	-1023.8441625662506	-2317.6021634036847	-982.793882518335	0.5668752689035287	2.9459516709450275	3.417272451392159	4.186552021318688	0.2805558401212796	2.522202188505889	0.2805558401212796	0.2805558401212796	2.522202188505889	0.11392810262438413	121123	2	0.5960636091537003	0.1565323338619961	1	1	0.1565323338619961	0.5960636091537003	0	0.3388870040806908	0.33484175565205593	0.08545809704454985	0.2408131432227034
30000	-5724.876932720733	-5725.446188204794	0.5692554840620281	-1398.6553572709227	-1015.1799843690657	-2333.7805426501654	-977.8303039146414	0.5396686885735205	2.9044223915722283	3.1235557370343288	2.7347362314143453	0.2140768310496639	2.830829144842865	0.2140768310496639	0.2140768310496639	2.3128635309584813	0.2140768310496639	121131	3	0.5827550541477502	0.22467723109193258	1	1	0.22467723109193258	0.5827550541477502	0	0.34085407156799086	0.33033826444900405	0.0825430526743348	0.24626461130867022
35000	-5717.2555090029455	-5718.361220266625	1.1057112636803044	-1399.2946106249408	-1024.7537997989327	-2311.9856664360213	-982.3271434067307	0.6804849316289341	3.3175394098678654	2.178742705391543	3.2017637402519226	0.24139010704578695	2.581288219613836	0.17732167334037754	0.17732167334037754	2.581288219613836	0.24139010704578695	123321	17	0.35485275922048576	0.07472991958170644	1	0	0.0	0.35485275922048576	0	0.35059382214171597	0.33033826444900405	0.0825430526743348	0.23652486073494508
40000	-5716.956121676177	-5718.301447814884	1.3453261387073805	-1397.5660879500554	-1023.100353183197	-2320.22775219781	-977.4072544838223	0.6427307067612971	3.318794183915204	2.1779966812381897	3.3954867253393113	0.21118373358395864	2.5776325328320833	0.21118373358395864	0.21118373358395864	2.5776325328320833	0.21118373358395864	121121	1	0.3233895899859079	0.07472991958170644	1	0	0.0	0.3233895899859079	0	0.35592378851813855	0.32102266937762236	0.08652868136929391	0.23652486073494508
45000	-5725.866953225544	-5725.286122591424	-0.5808306341202008	-1395.1732004216296	-1030.9870154019743	-2312.9330623287774	-986.1928444390434	0.7415432751207687	3.451956676041617	0.3859298968189897	1.8520105173244998	0.2352782990933368	2.6188880970374133	0.2352782990933368	0.2352782990933368	2.6188880970374133	0.05638890864516333	121123	2	0.3615768467797403	0.07472991958170644	1	0	0.0	0.3615768467797403	0	0.3754199649220106	0.3186293248309898	0.07708151249015617	0.22886919775684333
50000	-5718.82662312765	-5718.9395094824595	0.11288635480899001	-1399.3702697337392	-1024.3167018087781	-2317.729009347702	-977.5235285922413	0.7407088936630102	3.609181714549078	1.2472218291793284	3.188240664519231	0.24385970775663401	2.688343951722507	0.14425607217858905	0.14425607217858905	2.688343951722507	0.09094024444117188	123324	19	0.3159922148397595	0.07472991958170644	1	0	0.0	0.3159922148397595	0	0.3678063944205198	0.30822683522265104	0.07726978961672167	0.24669698074010737
55000	-5722.324762580181	-5721.607565951119	-0.7171966290627656	-1401.8438817955432	-1030.7430479765958	-2304.9166723340327	-984.1039638449471	0.8115256497745279	3.9103892117270025	0.3476888622413714	2.6131571517438816	0.16393682798067197	2.6158656694252818	0.16393682798067197	0.16393682798067197	2.6158656694252818	0.2764581772074185	121123	2	0.31210080810069873	0.07472991958170644	1	0	0.0	0.31210080810069873	0	0.3678063944205198	0.32192965728331235	0.07771372317085995	0.2325502251253078
60000	-5722.751759900855	-5723.077762813312	0.32600291245701696	-1401.3581941162204	-1032.1056476388242	-2308.783310268259	-980.8306107900089	0.6341521324617873	3.4578952535937306	1.2221097441160884	2.3100958731664227	0.21406898289025458	2.6628045551258315	0.21406898289025458	0.03218394107757212	2.6628045551258315	0.21406898289025458	121321	5	0.32001532082753964	0.07472991958170644	1	0	0.0	0.32001532082753964	0	0.36597716594046203	0.32899137966953046	0.08272084412412822	0.22231061026587925
